cutter,cut_index,wear,failure_label,force_x_mean,force_x_std,force_x_rms,force_x_min,force_x_max,force_x_p2p,force_x_skew,force_x_kurtosis,force_y_mean,force_y_std,force_y_rms,force_y_min,force_y_max,force_y_p2p,force_y_skew,force_y_kurtosis,force_z_mean,force_z_std,force_z_rms,force_z_min,force_z_max,force_z_p2p,force_z_skew,force_z_kurtosis,vib_x_mean,vib_x_std,vib_x_rms,vib_x_min,vib_x_max,vib_x_p2p,vib_x_skew,vib_x_kurtosis,vib_y_mean,vib_y_std,vib_y_rms,vib_y_min,vib_y_max,vib_y_p2p,vib_y_skew,vib_y_kurtosis,vib_z_mean,vib_z_std,vib_z_rms,vib_z_min,vib_z_max,vib_z_p2p,vib_z_skew,vib_z_kurtosis
C1,11,57.20486831665039,0,2.720168400830822,2.8333736076487743,3.9277629930278555,-5.004000186920166,10.387999534606934,15.3919997215271,0.19472426714111063,2.48297377966041,2.452709196657408,5.8503489818717584,6.343687067711942,-15.279000282287598,23.128000259399414,38.40700054168701,0.42797556049349245,3.552411991617818,2.029724399750563,3.7532954744261344,4.266967079471142,-7.23199987411499,14.486000061035156,21.717999935150146,0.42560816298306225,2.641013623589272,-0.004475399988749996,0.07757336017805393,0.07770235140826426,-0.31200000643730164,0.3100000023841858,0.6220000088214874,0.0332504620434861,3.1251296447461785,-0.011179199996427632,0.07467753272570861,0.07550965770389512,-0.296999990940094,0.2709999978542328,0.5679999887943268,-0.03974979509142784,2.997169229887254,-0.013902999986358919,0.08185985335332277,0.08303209620169905,-0.3100000023841858,0.27399998903274536,0.5839999914169312,-0.00587663550943143,2.9658534317427194
C1,12,58.62940979003906,0,2.7981783998027443,2.942861656130839,4.0608172926453845,-5.826000213623047,10.609999656677246,16.435999870300293,0.12957871499152748,2.5106331939611843,2.6446286011575255,6.049183074397226,6.602020622933125,-14.831999778747559,26.299999237060547,41.131999015808105,0.41946111189140345,3.5670776889667395,2.0312464007653994,3.8286723762859918,4.334131297683287,-7.21999979019165,14.64799976348877,21.86799955368042,0.4953656518234699,2.7275264147747733,-0.006534000021684915,0.07798635059046811,0.07825959388281277,-0.3050000071525574,0.25,0.5550000071525574,-0.067108336270063,3.234433929010578,-0.010580800048238598,0.0744345074516701,0.0751827721571474,-0.27300000190734863,0.2639999985694885,0.5370000004768372,-0.058011388819696766,3.0604474139191105,-0.012655400006007404,0.0819135218640343,0.08288536790943067,-0.3959999978542328,0.27900001406669617,0.675000011920929,-0.07425274439194535,3.299643749052695
C1,13,60.000755310058594,0,2.81454820249856,2.983419082346706,4.101520572311973,-5.193999767303467,11.029000282287598,16.223000049591064,0.20260518238956096,2.5044934006849697,2.578669399696775,6.244758131572746,6.756222316855512,-15.017000198364258,25.415000915527344,40.4320011138916,0.4163568845253421,3.5010606778786912,2.278680001454987,4.0432225212797945,4.64112388389009,-7.077000141143799,14.949999809265137,22.026999950408936,0.4383683381445937,2.6135641907982308,-0.0001513999761082232,0.0789406087954033,0.0789407539800683,-0.2849999964237213,0.3580000102519989,0.6430000066757202,0.02621263743554625,3.370756037270662,-0.005746600002935157,0.07606130165957257,0.07627807694050914,-0.34700000286102295,0.31200000643730164,0.6590000092983246,-0.095499504157958,3.218192629779055,-0.00676939997531008,0.083612509964671,0.0838860929988871,-0.3100000023841858,0.3149999976158142,0.625,-0.1030562354207776,3.0626490299102462
C1,14,61.32053756713867,0,4.787440800758824,3.1646619680110732,5.738874000406875,-2.6059999465942383,14.446999549865723,17.05299949645996,0.6893879527073673,3.1072636241098532,2.4135574012894185,6.284003488294602,6.731564392488395,-19.363000869750977,25.506000518798828,44.869001388549805,0.44165495500930785,3.6623822182591885,1.278291400925978,3.8283425413616152,4.036116390749951,-8.005999565124512,11.920000076293945,19.925999641418457,0.42709183400092404,2.439860150916741,0.006988600003602914,0.08018767041139747,0.08049163320505595,-0.27799999713897705,0.2840000092983246,0.5620000064373016,-0.01498058055745793,3.1312375311061134,0.011570200013602152,0.07403388884518791,0.07493254450435004,-0.24699999392032623,0.2669999897480011,0.5139999836683273,0.007285805626606964,2.9944436883367023,0.014702000047918409,0.08239423777026342,0.08369563443305567,-0.3199999928474426,0.328000009059906,0.6480000019073486,0.05230118270761546,3.1285543109882235
C1,15,62.5903434753418,0,6.035067597735673,3.2950700368147996,6.87601101342586,-2.0969998836517334,15.854999542236328,17.95199942588806,0.6522323666951706,3.069736904470554,2.561224800816644,6.536431974225028,7.020314482556287,-15.517999649047852,27.655000686645508,43.17300033569336,0.5209149049755537,3.6432415568602474,1.1722639975082827,4.095283649513198,4.2597595061017515,-8.786999702453613,13.385000228881836,22.17199993133545,0.4720779782769757,2.588372977330973,-0.0031325999894645067,0.08014679685876634,0.08020799355060786,-0.3330000042915344,0.3100000023841858,0.6430000066757202,-0.043363271310051896,3.2644422485174354,-0.009654000021959656,0.07527228650053074,0.07588884523724142,-0.2840000092983246,0.23199999332427979,0.5160000026226044,-0.056843422765428434,2.948164594693149,-0.012102000078791753,0.08368132890180081,0.08455189656464508,-0.36500000953674316,0.26499998569488525,0.6299999952316284,0.0406658849532192,3.0990527595116193
C1,16,63.81172561645508,0,7.152890397797525,3.3247170543976687,7.88781240488811,-0.6710000038146973,17.40999984741211,18.080999851226807,0.6706591623363052,3.0588093597310633,2.6852711999651047,6.617982633752744,7.142014810822989,-15.654999732971191,26.922000885009766,42.57700061798096,0.44369444578807915,3.6251810166087646,1.3920176012653158,4.256160892624309,4.478015022991437,-8.753000259399414,13.965999603271484,22.7189998626709,0.49627881482393266,2.5068795174571235,-0.006103600036399439,0.08181683016965756,0.08204418097839068,-0.38600000739097595,0.289000004529953,0.675000011920929,-0.03225145928361821,3.2514210677048374,-0.012538400070997886,0.07590410884098414,0.07693273175498429,-0.2750000059604645,0.24400000274181366,0.5190000087022781,-0.03692741394144035,2.970160948547952,-0.014614400027180091,0.0836760355734519,0.0849426843079734,-0.3779999911785126,0.2549999952316284,0.632999986410141,-0.0475678991393464,3.059814153304621
C1,17,64.98619842529297,0,8.326834596675635,3.36109768710274,8.979596430945083,0.48399999737739563,18.511999130249023,18.027999132871628,0.641068810153666,2.9944232932512884,2.4943540018306813,6.6369209877015525,7.09017080777622,-16.493000030517578,28.79599952697754,45.28899955749512,0.5114222149179993,3.7982707885818368,1.3403733989574016,4.330257870016259,4.532960850202698,-8.583000183105469,14.640999794006348,23.223999977111816,0.4824464467326477,2.5163075855980805,-0.0030122000057715924,0.08191228528054861,0.081967651111623,-0.2840000092983246,0.30300000309944153,0.5870000123977661,-0.0440698311882784,3.0240544674186114,-0.004691200006497092,0.0764900115693263,0.07663373426485642,-0.28200000524520874,0.3070000112056732,0.589000016450882,-0.021091192236422213,2.9951259289876946,-0.005955400063027628,0.08514218366435121,0.0853502093087347,-0.30300000309944153,0.3070000112056732,0.6100000143051147,-0.03503283236898888,3.063347922815863
C1,18,66.11522674560547,0,9.343223798489571,3.3174407862551547,9.914698397781503,1.534999966621399,19.72100067138672,18.18600070476532,0.6352615259733599,3.0460392381510544,2.8853826021255227,6.721217690544495,7.314383091166126,-16.850000381469727,30.392000198364258,47.242000579833984,0.5482766103341642,3.750768264235806,1.4445815989263122,4.4689811629870455,4.696659305409489,-8.638999938964844,14.925000190734863,23.564000129699707,0.45597178524943405,2.48000145640313,-0.0006035999737447128,0.08245906190493543,0.08246127104993155,-0.32899999618530273,0.2939999997615814,0.6229999959468842,-0.010632607761160217,3.168622316667599,-0.0012687999837333337,0.07713868654688023,0.0771491206403324,-0.26899999380111694,0.24699999392032623,0.5159999877214432,-0.02984375617187518,3.0104810518440206,-0.003199399988586083,0.08669400704757795,0.08675302310728115,-0.3400000035762787,0.2800000011920929,0.6200000047683716,-0.09726597116653031,3.04539719707444
C1,19,67.20024871826172,0,10.491399606752395,3.324832409102909,11.005633841682421,2.309000015258789,21.437999725341797,19.128999710083008,0.614460704959297,3.0076797244159352,2.7255567992817378,6.681536386122977,7.216064602343594,-16.465999603271484,28.947999954223633,45.41399955749512,0.4710952254511198,3.735901619206063,1.5757872037990484,4.4666309103949855,4.736443497113923,-9.020999908447266,15.586999893188477,24.607999801635742,0.47053165013859616,2.4424201530564194,-0.0032216000159969553,0.08291014000529942,0.08297270649051665,-0.33899998664855957,0.31299999356269836,0.6519999802112579,-0.09418349599046445,3.199581669580037,-0.004424199986364692,0.07692504320995118,0.07705216297010879,-0.3019999861717224,0.28200000524520874,0.5839999914169312,-0.009483135058619849,3.151736587504741,-0.004450000016740523,0.08634704116667083,0.08646163321605566,-0.3190000057220459,0.29899999499320984,0.6180000007152557,-0.04025070527535664,2.9423974040163667
C1,20,68.24267578125,0,11.442151193332672,3.3149037023490364,11.912657574484864,3.4489998817443848,22.20800018310547,18.759000301361084,0.6543815848242485,3.1529815837817217,2.6468139968159607,6.6686082590393125,7.174674936627318,-15.784000396728516,28.256000518798828,44.040000915527344,0.5094032739555353,3.7179113592090953,1.6011282008268404,4.553061331239798,4.8263836359653505,-8.79699993133545,15.085000038146973,23.881999969482422,0.4824163587457323,2.4085644410443035,-0.0005190000139409677,0.08312905185559628,0.08313067197746501,-0.3009999990463257,0.3009999990463257,0.6019999980926514,-0.015640393212134802,3.0492572381549357,-0.0037233999606920407,0.07719497458136697,0.07728471910982904,-0.296999990940094,0.2680000066757202,0.5649999976158142,-0.050198792298914115,3.06329862962371,-0.005488799949223176,0.08592886299424321,0.08610398608871722,-0.3779999911785126,0.2879999876022339,0.6659999787807465,-0.009518323539284258,3.0792064232557745
C1,21,69.24385833740234,0,12.414686800193786,3.397423994364622,12.871166930173436,4.234000205993652,22.514999389648438,18.280999183654785,0.6256636466444653,3.033477926466247,2.949571800453658,6.806578615126095,7.4181861832878875,-15.78499984741211,31.549999237060547,47.334999084472656,0.4823152367303993,3.663007443292922,1.541227796566789,4.6665083903150455,4.91443625228681,-8.439000129699707,15.201000213623047,23.640000343322754,0.5099187041563013,2.459892006980077,-0.00040879998316522686,0.0818971336636141,0.0818981539458742,-0.3179999887943268,0.26600000262260437,0.5839999914169312,0.014274624357166968,3.1719439063734005,-0.0028480000307084994,0.07717306603630063,0.0772255995484537,-0.2849999964237213,0.2669999897480011,0.5519999861717224,0.024852839327561545,2.9341384642139703,-0.003985799944633618,0.08443835631476797,0.08453237615457379,-0.36899998784065247,0.289000004529953,0.6579999923706055,-0.00990623615696931,3.065219749634254
C1,22,70.20513153076172,0,3.132890402889764,3.000929695076954,4.338269391279597,-4.934999942779541,11.482999801635742,16.417999744415283,0.021106449042626516,2.3452065564895386,2.457334197186539,5.875167838807321,6.368366234036661,-14.758999824523926,24.207000732421875,38.9660005569458,0.36727948975571617,3.4613750486630432,0.46900619642741515,4.039759860663351,4.066893967650754,-9.593999862670898,13.625,23.2189998626709,0.44436388391829507,2.498109062001698,0.010296599899372086,0.08822033014950756,0.08881917935432561,-0.30300000309944153,0.32499998807907104,0.6279999911785126,0.03953141187442978,3.0698466023397653,0.012113400037121028,0.08316081632593454,0.0840384187884038,-0.29899999499320984,0.3499999940395355,0.6489999890327454,0.007407022946480109,3.1314855488315243,0.01704560003874358,0.0912977630692975,0.09287536822074191,-0.3089999854564667,0.3400000035762787,0.6489999890327454,-0.06022468987117567,3.061991484255698
C1,23,71.12779235839844,0,3.5006388017245333,3.1863597880361048,4.733641380475803,-5.3520002365112305,11.838000297546387,17.190000534057617,0.08354722585991153,2.382733688411044,2.503742604437936,6.282731943854185,6.763242396040781,-17.45400047302246,27.81399917602539,45.26799964904785,0.4671063175714847,3.724916871227156,0.5562908027694561,4.362844600217901,4.398166943500029,-10.024999618530273,14.005000114440918,24.02999973297119,0.4615755753334416,2.5212076824968914,-0.0038922000646591185,0.08991805042128716,0.09000225004358764,-0.367000013589859,0.35199999809265137,0.7190000116825104,-0.014821252484010212,3.189348937719892,-0.0101565999930026,0.08268043845778492,0.08330192931132759,-0.3199999928474426,0.335999995470047,0.6559999883174896,0.0015075738656356473,3.2009130018678738,-0.014943799970648252,0.09101859953218108,0.09223720842676399,-0.38999998569488525,0.2980000078678131,0.6879999935626984,-0.04322050257489376,3.083597427762817
C1,24,72.01309967041016,0,3.559351200463064,3.277294263673959,4.838350820160532,-4.767000198364258,12.269000053405762,17.03600025177002,0.10629261484326062,2.4066359269432716,2.6583754008587217,6.329904179450358,6.865467696589496,-17.128000259399414,26.481000900268555,43.60900115966797,0.4231741769984788,3.7149769911383794,0.49376200155608824,4.590102330432517,4.616583186516051,-10.253999710083008,14.376999855041504,24.63099956512451,0.46578641716297847,2.4647423219242546,-0.00729180001958739,0.08890553119863011,0.08920405722407611,-0.3449999988079071,0.3319999873638153,0.6769999861717224,-0.02224396840875392,3.2232109380035174,-0.012670400023111142,0.08520563934386026,0.08614255633971889,-0.3269999921321869,0.28299999237060547,0.6099999845027924,-0.040286013586760726,3.0756726466555473,-0.016059000065550208,0.09419131341512468,0.09555048406979207,-0.37299999594688416,0.3089999854564667,0.6819999814033508,0.018479274536844927,3.164211753362444
C1,25,72.86228942871094,0,3.812719200872979,3.3182318517986236,5.054452524952273,-5.080999851226807,12.348999977111816,17.429999828338623,0.07012877888995522,2.4353469260207343,2.909371398687363,6.46368459260653,7.088276267767722,-16.43400001525879,26.55699920654297,42.99099922180176,0.4419375522087162,3.5426326382246525,0.602019200612884,4.627498954633871,4.666494797280303,-9.91100025177002,14.609000205993652,24.520000457763672,0.4744936858944028,2.475641430493147,-0.0014978000016883015,0.08690552585940586,0.08691843204835738,-0.33399999141693115,0.3240000009536743,0.6579999923706055,0.031824307622053356,3.260659964959277,-0.004176199999102391,0.08223660478750727,0.08234257594591735,-0.28999999165534973,0.3240000009536743,0.613999992609024,2.990204677540353e-05,3.0736547613717518,-0.005858399981097318,0.09166940147909738,0.09185640978110597,-0.3019999861717224,0.3319999873638153,0.6339999735355377,0.08538751667712353,3.0268973213551655
C1,26,73.67655944824219,0,3.874902799737104,3.3392338782797615,5.115208167930387,-4.630000114440918,13.159000396728516,17.789000511169434,0.08895546249821906,2.38351154050361,2.936206198799447,6.52271762030803,7.153121835684414,-15.932000160217285,25.68000030517578,41.612000465393066,0.39590642366328793,3.5157721772426944,0.7481495999451727,4.787938658723064,4.8460380130156775,-9.791999816894531,15.758000373840332,25.550000190734863,0.482571208480394,2.4434553824863094,0.0003875999896321446,0.08896741980356439,0.08896826411848004,-0.3440000116825104,0.3269999921321869,0.6710000038146973,0.01961608692512381,3.1527315994365863,-0.003266400025668554,0.08252756055178648,0.08259217650453626,-0.3019999861717224,0.31299999356269836,0.6149999797344208,-0.012556627025575823,3.260027001786744,-0.004847999963280745,0.09373923684233759,0.09386451740369112,-0.3319999873638153,0.328000009059906,0.6599999964237213,0.01025995014239197,3.0091372687126268
C1,27,74.45707702636719,0,4.111938402722916,3.3872368370870443,5.327420653403196,-4.565000057220459,12.779000282287598,17.344000339508057,0.05549993236952629,2.321274971155333,2.8393860002611997,6.559174677177469,7.1473691176687835,-18.0049991607666,29.783000946044922,47.78800010681152,0.4666949497922146,3.800380209980281,0.8757298013823107,5.011526584850897,5.0874651247646305,-9.673999786376953,16.231000900268555,25.905000686645508,0.48200579960801604,2.4016213268719184,-0.00084520000545308,0.08827670840067531,0.08828075446611836,-0.3449999988079071,0.37700000405311584,0.722000002861023,-0.0036048875655681724,3.274173890462806,-0.00290680001755245,0.08184034787291022,0.08189195336723264,-0.2709999978542328,0.2879999876022339,0.5589999854564667,0.005694431496237574,3.168016309608995,-0.003944000028236769,0.09316292437761692,0.09324637051817246,-0.4099999964237213,0.3230000138282776,0.7330000102519989,-0.06485974596825929,3.2106655271010243
C1,28,75.205078125,0,4.111308198059164,3.334165589940532,5.293346321616599,-4.8520002365112305,13.081999778747559,17.93400001525879,0.08799444811501961,2.3623921918908466,2.9710974026534243,6.513359904129,7.1589997218025685,-18.525999069213867,26.801000595092773,45.32699966430664,0.47702270403318864,3.766906495418102,0.9071529986149631,4.9516429969121685,5.0340535288935335,-9.935999870300293,15.416999816894531,25.352999687194824,0.49536957573065227,2.449492042570463,0.0007404000069247559,0.08801752682790277,0.08802064088082318,-0.3149999976158142,0.382999986410141,0.6979999840259552,0.04402956475432728,3.2684739121788473,-0.001903000048454851,0.08170298407037309,0.08172514310289128,-0.29100000858306885,0.28999999165534973,0.5810000002384186,-0.05290044111598296,3.1133310427775887,-0.004870600036717952,0.09336842219834159,0.09349537426271656,-0.35100001096725464,0.35499998927116394,0.7060000002384186,-0.019862117346032476,3.1763737712666136
C1,29,75.94243621826172,0,4.286760000108532,3.3857443020636175,5.4625612836367115,-4.896999835968018,13.086999893188477,17.983999729156494,0.050646281558475066,2.324767809624087,2.9360713973758976,6.573132077398343,7.199068033947999,-16.375999450683594,30.31999969482422,46.69599914550781,0.5013537849976653,3.800737555054137,0.9926742012619972,5.067580160009435,5.163891047260039,-9.859000205993652,15.67199993133545,25.5310001373291,0.5079203608614622,2.3914660336249787,0.0014919999724719672,0.08904842258704256,0.08906092088653907,-0.3499999940395355,0.31700000166893005,0.6669999957084656,0.027799577780207974,3.355588285807459,-0.0022556000247132032,0.0831617093158267,0.08319229307935648,-0.3019999861717224,0.33000001311302185,0.6319999992847443,-0.013286428381576126,3.192855276646481,-0.002251800030050799,0.09293045363478097,0.09295773134140867,-0.3930000066757202,0.33799999952316284,0.7310000061988831,-0.05452936856107152,3.1667687299589677
C1,30,76.66800689697266,0,4.395871598718036,3.3803466969252076,5.545307106358405,-4.539000034332275,13.519000053405762,18.058000087738037,0.02915118491486773,2.2910849961537645,3.1547818005005595,6.623856340425664,7.336765024679938,-17.134000778198242,27.511999130249023,44.645999908447266,0.4939793043212021,3.7446401507158447,1.0320738017351831,5.061234117485781,5.165391284716985,-10.07800006866455,15.324000358581543,25.402000427246094,0.47902781950288376,2.4091108895518265,-0.0038803999948082493,0.08878101887555939,0.08886577978447127,-0.3199999928474426,0.46299999952316284,0.7829999923706055,0.027974407656108254,3.475694697463468,-0.0055043999782996254,0.08306780604638393,0.08324997790078242,-0.3479999899864197,0.2919999957084656,0.6399999856948853,-0.0785502640046086,3.2305114788033538,-0.009459999955794773,0.09570480670769606,0.09617120996494273,-0.3499999940395355,0.3790000081062317,0.7290000021457672,-0.05568358637012022,3.145722967105071
